FOXG_10826	0.0
FOXG_20380	0.0
FOXG_10827	0.0
FOXG_10828	0.0
FOXG_20381	0.0
FOXG_20382	0.0
FOXG_20383	0.0366666666667
FOXG_20384	0.0
FOXG_10831	0.0
FOXG_10832	0.0
FOXG_10833	0.0
FOXG_20385	0.0
FOXG_20386	0.0
FOXG_20387	0.0
FOXG_20388	0.0
FOXG_10837	0.0
FOXG_20389	0.0
FOXG_10838	0.0
FOXG_10839	0.0
FOXG_10840	0.04
FOXG_10841	0.0
FOXG_10842	0.0433333333333
FOXG_10843	0.113333333333
FOXG_10844	4.66666666667
FOXG_10845	3.63
FOXG_20390	0.253333333333
FOXG_10846	1.03
FOXG_10847	1.35333333333
FOXG_10848	0.713333333333
FOXG_10849	0.04
FOXG_20391	1.30333333333
FOXG_10850	0.0633333333333
FOXG_10851	0.416666666667
FOXG_10852	1.22666666667
FOXG_10853	0.0
FOXG_10854	3.56666666667
FOXG_20392	1.41666666667
FOXG_10855	233.343333333
FOXG_10856	126.213333333
FOXG_10857	0.17
FOXG_20393	0.0
FOXG_10858	0.156666666667
FOXG_20394	0.0
FOXG_10860	0.136666666667
FOXG_10861	0.256666666667
FOXG_10862	0.23
FOXG_10863	0.0
FOXG_10864	0.0
FOXG_10865	0.0
FOXG_10866	0.446666666667
FOXG_10867	36.33
FOXG_10868	1.73333333333
FOXG_10869	1.70666666667
FOXG_10870	0.14
FOXG_20396	0.3
FOXG_10871	3.42333333333
FOXG_10872	0.0
FOXG_20397	0.0
FOXG_10874	0.0
FOXG_10875	0.21
FOXG_10876	0.196666666667
FOXG_10877	7.54666666667
FOXG_20398	1.19
FOXG_20399	0.0
FOXG_10878	5.17
FOXG_10879	0.893333333333
FOXG_10880	0.123333333333
FOXG_10881	0.196666666667
FOXG_10882	0.143333333333
FOXG_10883	4.00666666667
FOXG_10884	16.2733333333
FOXG_10885	6.84
FOXG_10886	15.8033333333
FOXG_10887	2.18
FOXG_10888	0.0
FOXG_10889	24.6833333333
FOXG_10890	2.04
FOXG_10891	7.21
FOXG_10892	3.34666666667
FOXG_20400	1.44
FOXG_10895	0.416666666667
FOXG_10896	0.0
FOXG_10897	0.0
FOXG_20401	6.07
FOXG_10900	0.0733333333333
FOXG_10901	0.0
FOXG_10902	0.0533333333333
FOXG_10903	0.18
FOXG_10904	0.423333333333
FOXG_10905	0.37
FOXG_20402	0.393333333333
FOXG_10906	0.0
FOXG_10907	0.0
FOXG_10908	0.23
FOXG_10909	0.0533333333333
FOXG_10910	0.0
FOXG_10911	0.0
FOXG_10912	0.0
FOXG_10913	0.0
FOXG_10914	0.0
FOXG_10915	0.0
FOXG_10916	0.0
FOXG_20403	0.0
FOXG_10917	0.0
FOXG_20404	0.0
FOXG_10918	1.63
FOXG_10919	0.31
FOXG_10920	2.94333333333
FOXG_10921	1.66
FOXG_10922	1851.85666667
FOXG_10923	5577.97
FOXG_10924	2.09
FOXG_10925	0.11
FOXG_10926	0.0
FOXG_20405	1.22333333333
FOXG_10927	0.45
FOXG_10928	0.176666666667
FOXG_10929	0.0333333333333
FOXG_10930	5.04333333333
FOXG_10931	0.833333333333
FOXG_10932	0.0
FOXG_10933	0.446666666667
FOXG_10934	0.0666666666667
FOXG_10935	0.353333333333
FOXG_20407	0.0266666666667
FOXG_10938	0.05
FOXG_10939	0.0
FOXG_10940	9.63333333333
FOXG_20408	0.0
FOXG_10941	0.293333333333
FOXG_10942	0.0
FOXG_10943	1.46666666667
FOXG_10944	0.31
FOXG_10945	0.18
FOXG_10946	0.0
FOXG_20409	0.0
FOXG_10947	0.0
FOXG_20410	0.0
FOXG_10948	0.0
FOXG_10949	1.19
FOXG_10950	2.66
FOXG_20411	0.0
FOXG_10951	1.0
FOXG_10952	0.0
FOXG_10953	0.14
FOXG_20412	0.156666666667
FOXG_10954	0.146666666667
FOXG_20413	36.4733333333
FOXG_10955	0.0
FOXG_10956	0.0
FOXG_10957	0.0
FOXG_10958	0.0
FOXG_10959	1.52333333333
FOXG_10960	0.0
FOXG_10961	0.0
FOXG_20414	0.0
FOXG_20415	0.0
FOXG_10964	0.0
FOXG_10965	4.23
FOXG_10966	29.8133333333
FOXG_10967	7.99666666667
FOXG_10968	27.2566666667
FOXG_20416	1.90666666667
FOXG_10971	0.07
FOXG_10972	0.0
FOXG_10973	0.0
FOXG_10974	0.0
FOXG_10975	0.136666666667
FOXG_10976	0.0733333333333
FOXG_10977	0.0
FOXG_20417	0.176666666667
FOXG_20418	2.52
FOXG_10980	0.0
FOXG_10981	0.0
FOXG_10982	0.116666666667
FOXG_10983	0.92
FOXG_10984	12.6633333333
FOXG_20419	0.0
FOXG_10985	3.15333333333
FOXG_20420	195.626666667
FOXG_10986	0.0
FOXG_10987	1.88
FOXG_20421	2.92333333333
FOXG_10988	43.5766666667
FOXG_10989	1.91333333333
FOXG_10990	2.03
FOXG_10991	15.4266666667
FOXG_20422	1.43666666667
FOXG_10992	0.553333333333
FOXG_10993	0.763333333333
FOXG_20423	0.503333333333
FOXG_10994	2.55333333333
FOXG_10995	1.99666666667
FOXG_20424	0.0
FOXG_10996	0.0766666666667
FOXG_10997	0.0
FOXG_10998	0.0
FOXG_20425	0.0
FOXG_10999	0.0
FOXG_20426	0.366666666667
FOXG_11000	33.08
FOXG_11001	37.6933333333
FOXG_11002	1.23333333333
FOXG_11003	43.8533333333
FOXG_11004	21.3866666667
FOXG_11005	35.2766666667
FOXG_20427	1.44333333333
FOXG_20428	2.95333333333
FOXG_11006	0.21
FOXG_11007	0.1
FOXG_20429	0.0
FOXG_11008	0.47
FOXG_11009	0.0
FOXG_20430	0.0
FOXG_11010	0.02
FOXG_11011	0.0
FOXG_20431	0.09
FOXG_11012	1.96333333333
FOXG_11013	0.133333333333
FOXG_11014	19.3033333333
FOXG_11015	72.42
FOXG_11016	8.99333333333
FOXG_11017	4.55333333333
FOXG_20432	0.573333333333
FOXG_11018	2.58666666667
FOXG_11019	2.88666666667
FOXG_11020	11.3833333333
FOXG_11021	73.6266666667
FOXG_11022	20.4133333333
FOXG_11023	115.413333333
FOXG_20433	0.0
FOXG_11024	110.666666667
FOXG_11025	73.7866666667
FOXG_11026	17.6233333333
FOXG_11027	5.16
FOXG_11028	8.97333333333
FOXG_11029	13.54
FOXG_11030	0.166666666667
FOXG_11031	0.0
FOXG_11032	0.0
FOXG_11033	17.28
FOXG_11034	7.62333333333
FOXG_11035	189.803333333
FOXG_11036	46.44
FOXG_11037	24.2266666667
FOXG_11038	3.43333333333
FOXG_11039	1.30333333333
FOXG_11040	102.126666667
FOXG_11041	13.6466666667
