FOXG_10826	0.786666666667
FOXG_20380	0.0
FOXG_10827	0.0
FOXG_10828	0.0
FOXG_20381	0.0
FOXG_20382	0.0
FOXG_20383	27.55
FOXG_20384	0.986666666667
FOXG_10831	1.24666666667
FOXG_10832	0.0
FOXG_10833	0.953333333333
FOXG_20385	0.0
FOXG_20386	3.30666666667
FOXG_20387	0.0
FOXG_20388	0.193333333333
FOXG_10837	0.0
FOXG_20389	0.0
FOXG_10838	0.466666666667
FOXG_10839	0.0
FOXG_10840	2.73666666667
FOXG_10841	0.0
FOXG_10842	2.16
FOXG_10843	0.7
FOXG_10844	6.2
FOXG_10845	4.22
FOXG_20390	0.0
FOXG_10846	0.08
FOXG_10847	0.0
FOXG_10848	0.0
FOXG_10849	0.0
FOXG_20391	0.73
FOXG_10850	0.0
FOXG_10851	1.6
FOXG_10852	1.02666666667
FOXG_10853	0.0
FOXG_10854	0.77
FOXG_20392	0.0
FOXG_10855	11.5766666667
FOXG_10856	13.97
FOXG_10857	0.706666666667
FOXG_20393	0.0
FOXG_10858	0.236666666667
FOXG_20394	0.0
FOXG_10860	0.55
FOXG_10861	0.236666666667
FOXG_10862	0.236666666667
FOXG_10863	0.1
FOXG_10864	0.61
FOXG_10865	0.0
FOXG_10866	0.0
FOXG_10867	8.43333333333
FOXG_10868	1.40666666667
FOXG_10869	0.81
FOXG_10870	0.0
FOXG_20396	3.10666666667
FOXG_10871	1.29666666667
FOXG_10872	0.0
FOXG_20397	2.32
FOXG_10874	0.0
FOXG_10875	2.23666666667
FOXG_10876	0.606666666667
FOXG_10877	47.6733333333
FOXG_20398	7.07
FOXG_20399	0.0
FOXG_10878	186.163333333
FOXG_10879	77.6433333333
FOXG_10880	821.37
FOXG_10881	8.30666666667
FOXG_10882	0.633333333333
FOXG_10883	12.8933333333
FOXG_10884	5.74
FOXG_10885	1.47666666667
FOXG_10886	12.69
FOXG_10887	2.41
FOXG_10888	0.0
FOXG_10889	10.8533333333
FOXG_10890	0.53
FOXG_10891	2.16666666667
FOXG_10892	2.01
FOXG_20400	1.59666666667
FOXG_10895	0.0
FOXG_10896	0.0
FOXG_10897	2.38
FOXG_20401	30.0933333333
FOXG_10900	1.01
FOXG_10901	0.0
FOXG_10902	0.0
FOXG_10903	0.76
FOXG_10904	0.98
FOXG_10905	1.93333333333
FOXG_20402	1.68666666667
FOXG_10906	0.0
FOXG_10907	0.0
FOXG_10908	3.99333333333
